time_stamp,GDET:FEE1:241:ENRC,GDET:FEE1:241:CALI,BEND:LTU0:125:BCTRL,FBCK:BCI0:1:CHRGSP,FBCK:BCI0:1:ENABLE,QUAD:LI21:201:BCTRL,QUAD:LI21:211:BCTRL,QUAD:LI21:271:BCTRL,QUAD:LI21:278:BCTRL,QUAD:LI26:201:BCTRL,QUAD:LI26:301:BCTRL,QUAD:LI26:401:BCTRL,QUAD:LI26:501:BCTRL,QUAD:LI26:601:BCTRL,QUAD:LI26:701:BCTRL,QUAD:LI26:801:BCTRL,QUAD:LI26:901:BCTRL,QUAD:LTU1:620:BCTRL,QUAD:LTU1:640:BCTRL,QUAD:LTU1:660:BCTRL,QUAD:LTU1:680:BCTRL
1400970851.0,3.48827555889,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.1126304516,18.4054618732,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400970861.0,3.5636764729,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.1126304516,17.9660087482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400970870.0,3.57966747651,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.1126304516,17.4581962482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400970881.0,3.81668928943,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.1126304516,17.1984306232,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400970884.0,3.72624778284,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.1126304516,16.9406181232,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400970900.0,3.80046652323,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.1126304516,16.7511649982,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400970911.0,3.78950667346,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.1126304516,16.5304618732,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400970920.0,3.79144007751,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.1126304516,16.3507743732,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400970931.0,3.5085667728,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.1126304516,16.0910087482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400970938.0,3.71457297315,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.1126304516,15.9738212482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400970950.0,3.71048423853,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.1126304516,16.1163993732,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400970960.0,3.67650981078,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.1126304516,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400970983.0,3.80538732857,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-11.9505210766,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400970995.0,3.70034754552,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-11.8645835766,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400971001.0,3.62164416837,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-11.8997398266,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400971012.0,3.59749229389,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.0286460766,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400971020.0,3.65123539391,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.0755210766,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400971035.0,3.42880601728,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.1927085766,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400971041.0,3.63775381967,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.3294273266,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400971054.0,3.64207370212,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.2942710766,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400971065.0,3.6451972716,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.5891929516,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400971074.0,3.77640809149,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.7376304516,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400971083.0,3.53939058186,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.8196617016,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400971092.0,3.65547966152,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.9759117016,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400971105.0,3.54757173963,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.7571617016,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400971114.0,3.82536471012,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.6302085766,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400971123.0,3.78025492008,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,16.9781638396,-12.5638023266,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400971128.0,3.71405412004,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,17.0113669646,-12.5638023266,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
1400971136.0,3.54499345772,-2.4590195143e-06,11.45,0.18,1.0,-7.43339598348,6.60074117618,-7.79161103419,10.4896405479,5.58356800294,-6.6150605321,17.1656638396,-12.5638023266,16.2550712482,-12.2308328599,11.3827306467,-7.9532768836,-70.2703,64.787905,-75.53653375,63.63517
